"CODIGO","DESCRIPCIO","CODIGO_ASO","RUBRO","CODIGO_DE_","GRABADO","ALICUOTA","PROVEEDOR","COSTO","MONEDA","FECHA_ALTA","MATERIAL","ADUANA","ORIGEN","DESPACHO","BOX","TIPO","FECHA_ULT_","FECHA_ULT_","CANTIDAD_U","STOCK","UNIDAD_DE_","SUBRUBRO","UNIDADES_P","CANTIDAD_D","FORMA_DE_V","ESTADO","STOCK_MINI","STOCK_MIN2","BONIFICACI","BONIFICAC2","BONIFICAC3","BONIFICAC4","PRECIO_DE_","PRECIO_DE2","PRECIO_DE3","PRECIO_DE4","MARGEN","BASE_COSTO","PRECIO_UNI","LISTA_FORZ","LISTA_FOR2","INCLUIRLIS","COLUMNAS","LOCAL_DE_V","UNIDAD_VEN","ACTUALIZAC","MODELO","MANGA","CIERRE","TELA","COLOR","TALLE","TALLE_EN_L","PROMEDIO","MINIMO_VTA","MULTIPLO_V","BARRA_PACK"
605842,EMPANADA DOS CIERRES,60584,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:02,,,,,,,,,0,0,0
605851,CART DOS CIERRES  Y TACHAS,60585,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:02,,,,,,,,,0,0,0
605852,CART DOS CIERRES Y TACHAS,60585,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:02,,,,,,,,,0,0,0
605861,MOCHILA MINI TACHAS,60586,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:02,,,,,,,,,0,0,0
605862,MOCHILA MINI NTACHAS,60586,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:57,,,,,,,,,0,0,0
60587,MEDIANA COMB LAGARTO -CROCO,60587,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:54,,,,,,,,,0,0,0
605871,MEDIANA COMB LAGARTO-CROCO,60587,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:57,,,,,,,,,0,0,0
605872,MEDIANA COMB LAGARTO-CROCO,60587,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:57,,,,,,,,,0,0,0
605881,CHANNEL CLASICA DIV,60588,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:57,,,,,,,,,0,0,0
605882,CHANNEL CLASICA DIV,60588,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:57,,,,,,,,,0,0,0
605891,MINI COMB,60589,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,01/04/21,2021-04-01,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:58,,,,,,,,,0,0,0
605892,MINI COMB,60589,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,02/09/21,2021-09-02,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:58,,,,,,,,,0,0,0
605901,CARTERA MEDIANA,60590,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:58,,,,,,,,,0,0,0
605902,CARTERA MEDIANA,60590,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,21/07/21,2021-07-21,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:58,,,,,,,,,0,0,0
605911,CART ARMADA,60591,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,09/08/19,2019-08-09,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:03,,,,,,,,,0,0,0
605912,CART ARMADA,60591,117,0,TRUE,21,,0, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,08/08/19,2019-08-08,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 12:59,,,,,,,,,0,0,0
605921,MINI CART TRENZADA,60592,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,22/12/20,2020-12-22,6,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:03,,,,,,,,,0,0,0
605931,MOCHILA,60593,117,0,TRUE,21,,, $,2019-07-18,94,06-08-19 BA,CHINA,19001IC04136093T,,2,15/07/21,2021-07-15,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/01/21 15:17,,,,,,,,,0,0,0
605932,MOCHILA,60593,117,0,TRUE,21,,, $,2019-07-19,,06-08-19 BA,CHINA,19001IC04136093T,,2,15/07/21,2021-07-15,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/01/21 15:17,,,,,,,,,0,0,0
605832,MATELASSE C/ CADENA,60583,117,0,TRUE,21,,, $,2019-07-19,94,06-08-19 BA,CHINA,19001IC04136093T,,2,28/09/21,2021-09-28,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 11:46,,,,,,,,,0,0,0
605922,MINI CART TRENZADA,60592,117,0,TRUE,21,,, $,2019-07-19,94,06-08-19 BA,CHINA,19001IC04136093T,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/08/19 13:03,,,,,,,,,0,0,0
40070,BOLSITO CON TACHAS LATERALES,40070,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 11:40,,,,,,,,,0,0,0
40071,MOCHILA COM OJALILLOS,40071,118,0,TRUE,21,,640, $,2019-07-22,8,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:40,,,,,,,,,0,0,0
40072,CART BOLSILLO LATERALES,40072,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:43,,,,,,,,,0,0,0
40073,MOCHILA  MICRO TACHAS C/ CIERRE,40073,118,0,TRUE,21,,550, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:44,,,,,,,,,0,0,0
40074,MOCHILA DOS CIERRES,40074,118,0,TRUE,21,,550, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:46,,,,,,,,,0,0,0
40075,CART 3 DIVISIONES,40075,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:45,,,,,,,,,0,0,0
40076,MORRAL CHICO C/ PESPUNTE,40076,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:46,,,,,,,,,0,0,0
40077,CART 2 CIERRES VERT,40077,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:46,,,,,,,,,0,0,0
40078,BOLSITO TACHAS VERT,40078,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:47,,,,,,,,,0,0,0
40079,BANDOLERA UN CIERRE,40079,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:47,,,,,,,,,0,0,0
40080,BANDOLERA TACGAS,40080,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:48,,,,,,,,,0,0,0
40081,MOCHILA KLIMT,40081,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:48,,,,,,,,,0,0,0
40082,CART KLIMT,40082,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:48,,,,,,,,,0,0,0
40083,MOCHILA MINI TACHAS,40083,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 14:25,,,,,,,,,0,0,0
40084,MINI BAG C/ TACHAS,40084,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/06/20 11:49,,,,,,,,,0,0,0
400701,BOLSITO CON TAVHAS LATERALES,40070,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,01/04/21,2021-04-01,15,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 11:39,,,,,,,,,0,0,0
400702,BOLSITO CON  TACHAS LATERALES,40070,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,15/07/21,2021-07-15,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 11:39,,,,,,,,,0,0,0
400711,MOCHILA COM  OJALILLOS,40071,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,28/01/20,2020-01-28,14,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:39,,,,,,,,,0,0,0
400712,MOCHILA COM OJALILLOS,40071,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/09/21,2021-09-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:40,,,,,,,,,0,0,0
400721,CART BOLSILLO LATERALES,40072,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 14:26,,,,,,,,,0,0,0
400722,CART BOLSILLO LATERALES,40072,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:41,,,,,,,,,0,0,0
400731,MOCHILA MICRO TACHAS C/ CIERRE,40073,118,0,TRUE,21,,550, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,27/07/21,2021-07-27,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:42,,,,,,,,,0,0,0
400732,MOCHILA MICRO TACHAS C/ CIERRE,40073,118,0,TRUE,21,,550, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:45,,,,,,,,,0,0,0
400741,MOCHILA DOS CIERRES,40074,118,0,TRUE,21,,550, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/10/20 10:47,,,,,,,,,0,0,0
400742,MOCHILA DOS CIERRES,40074,118,0,TRUE,21,,590, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,4,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 14:50,,,,,,,,,0,0,0
400751,CART 3 DIVISIONES,40075,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/11/19 10:24,,,,,,,,,0,0,0
400752,CART 3 DIVISIONES,40075,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,7,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 14:55,,,,,,,,,0,0,0
400761,MORRAL CHICO C/ PESPUNTE,40076,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 14:57,,,,,,,,,0,0,0
400762,MORRAL CHICO  C/ PESPUNTE,40076,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 14:59,,,,,,,,,0,0,0
400771,CART 2 CIERRES VERT,40077,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,22/12/20,2020-12-22,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:00,,,,,,,,,0,0,0
400772,CART 2 CIERRES VERT,40077,118,0,TRUE,21,,670, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:02,,,,,,,,,0,0,0
400781,BOLSITO TACHAS VERT,40078,118,0,TRUE,21,,645, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:09,,,,,,,,,0,0,0
400782,BOLSITO TACHAS VERT,40078,118,0,TRUE,21,,640, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,5,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:10,,,,,,,,,0,0,0
400791,BANDOLERA  UN CIERRE,40079,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,01/04/21,2021-04-01,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:15,,,,,,,,,0,0,0
400792,BANDOLERA UN CIERRE,40079,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:18,,,,,,,,,0,0,0
400801,BANDOLERA TACHAS,40080,118,0,TRUE,21,,570, $,2019-07-22,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,20/07/21,2021-07-20,9,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/07/19 15:45,,,,,,,,,0,0,0
400802,BANDOLERA TACHAS,40080,118,0,TRUE,21,,570, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,15/07/21,2021-07-15,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:42,,,,,,,,,0,0,0
400811,MOCHILA KLIMT,40081,118,0,TRUE,21,,670, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,22,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:43,,,,,,,,,0,0,0
400812,MOCHILA KLIMT,40081,118,0,TRUE,21,,670, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,12,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:45,,,,,,,,,0,0,0
400821,CART KLIMT,40082,118,0,TRUE,21,,640, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,10,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:47,,,,,,,,,0,0,0
400822,CART KLIMT,40082,118,0,TRUE,21,,640, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,9,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:48,,,,,,,,,0,0,0
400831,MOCHILA MINI TACHAS,40083,118,0,TRUE,21,,670, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:50,,,,,,,,,0,0,0
400832,MOCHILA MINI TACHAS,40083,118,0,TRUE,21,,670, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,28/09/21,2021-09-28,8,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:52,,,,,,,,,0,0,0
400841,MINI BAG C/TACHAS,40084,118,0,TRUE,21,,570, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,06/09/19,2019-09-06,200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:57,,,,,,,,,0,0,0
400842,MINI BAG C/TACHAS,40084,118,0,TRUE,21,,, $,2019-07-23,9,30-08-19 BS,CHINA,19001IC04153305Y,,2,21/07/21,2021-07-21,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/07/19 10:59,,,,,,,,,0,0,0
1966,VALIJA ESTAMPADA,1966,14,0,TRUE,21,,2170, $,2019-12-16,92,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,31/03/20,2020-03-31,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 15:05,,,,,,,,,0,0,0
19661,VALIJA ESTAMPADA,1966,14,0,TRUE,21,,2170, $,2019-12-16,,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,23/07/21,2021-07-23,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 15:02,,,,,,,,,0,0,0
19662,VALIJA ESTAMPADA,1966,14,0,TRUE,21,,2170, $,2019-12-16,,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,02/09/21,2021-09-02,4,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 15:03,,,,,,,,,0,0,0
1977,VALIJA COMBINADA,1977,14,0,TRUE,21,,2170, $,2019-12-16,,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,19/07/21,2021-07-19,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/11/21 14:17,,,,,,,,,0,0,0
19771,VALIJA COMBINADA,1977,14,0,TRUE,21,,2170, $,2019-12-16,,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,23/07/21,2021-07-23,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/11/21 14:18,,,,,,,,,0,0,0
19772,VALIJA COMBINADA,1977,14,0,TRUE,21,,2170, $,2019-12-16,,11-12-19 BS AS,CHINA,19001IC04220087Z,,2,23/07/21,2021-07-23,52,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/11/21 14:19,,,,,,,,,0,0,0
30080,BOLSILLO FRENTE MED,30080,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,23/01/20,2020-01-23,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 14:58,,,,,,,,,0,0,0
300801,BOLSILLO FRENTE MED,30080,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,28/09/21,2021-09-28,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 14:58,,,,,,,,,0,0,0
30081,BOLSILLO FRENTE GDE,30081,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,23/01/20,2020-01-23,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 15:00,,,,,,,,,0,0,0
300802,BOLSILLO FRENTE MED,30080,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,14/07/21,2021-07-14,14,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 14:59,,,,,,,,,0,0,0
300811,BOLSILLO FRENTE GDE,30081,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,28/07/21,2021-07-28,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 14:59,,,,,,,,,0,0,0
300812,BOLSILLO FRENTE GDE,30081,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,28/07/21,2021-07-28,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,22/02/21 15:00,,,,,,,,,0,0,0
30082,CLASICA PUNTERA METAL,30082,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,23/01/20,2020-01-23,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/01/20 11:03,,,,,,,,,0,0,0
300821,CLASICA PUNTERA METAL,30082,81,0,TRUE,21,,0, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,14/07/21,2021-07-14,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,14/01/21 14:05,,,,,,,,,0,0,0
30083,MOCHILA PUNTERA METAL,30083,81,0,TRUE,21,,, $,2020-01-21,23,20-01-20 BS AS,CHINA,20001IC04012301T,,2,22/12/20,2020-12-22,79,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,23/01/20 11:04,,,,,,,,,0,0,0
300831,MOCHILA PUNTERA METAL,30083,81,0,TRUE,21,,, $,2020-01-21,23,20-01-21 BS AS,CHINA,20001IC04012301T,,2,14/07/21,2021-07-14,8,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,14/01/21 14:06,,,,,,,,,0,0,0
